epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
31,2.031264500617981,0.32625,2.024732377794054,0.30729166,1.8078729
32,2.0618717765808103,0.29875,2.0180306567086115,0.30555555,1.8439499
33,2.1094661569595337,0.295,2.059404240714179,0.28645834,1.8815858
34,2.0096501398086546,0.315,1.9232595496707492,0.3315972,1.7874119
35,2.043159871101379,0.305,2.0248216324382358,0.33333334,1.815384
36,1.975606117248535,0.36625,2.0080607334772744,0.3159722,1.7387667
37,2.017314853668213,0.36125,2.0195465882619223,0.3003472,1.7832333
38,2.00770866394043,0.35625,2.0548877318700156,0.2847222,1.7553133
39,2.041107301712036,0.32875,1.9131731126043532,0.359375,1.7967877
40,1.8159863567352295,0.39375,1.770890023973253,0.41493055,1.5800458
41,1.9004279279708862,0.36125,2.036253664228651,0.328125,1.6609296
42,1.907058882713318,0.39625,1.91911953025394,0.3888889,1.6626022
43,1.9171235990524291,0.36625,1.8247335884306166,0.4253472,1.6756347
44,1.813155164718628,0.40125,1.9234551323784723,0.3784722,1.565456
45,1.8809695625305176,0.39875,1.9189755254321628,0.40625,1.628143
46,1.8756347751617433,0.38875,1.8053488267792597,0.3888889,1.6127621
47,1.8617624807357789,0.3775,1.819104724460178,0.4357639,1.6008956
48,1.8657348871231079,0.405,1.8682122495439317,0.3784722,1.5935543
49,1.8350384140014648,0.395,1.8057936429977417,0.4201389,1.5687919
50,1.9823108959197997,0.37375,1.848976241217719,0.4097222,1.720073
51,1.8167656993865966,0.405,1.8336599734094408,0.3888889,1.5487038
52,1.8247592878341674,0.40875,1.84219757715861,0.4253472,1.5442929
53,1.900017638206482,0.39,1.948109421465132,0.38194445,1.620208
54,1.7885247087478637,0.4375,1.8856490916675992,0.3715278,1.501945
55,1.8351906490325929,0.3975,1.857821027437846,0.38368055,1.5554674
56,1.8619145202636718,0.42375,1.8015902373525832,0.4027778,1.5733043
57,1.8204722690582276,0.42,1.8621318207846747,0.4027778,1.5441757
58,1.784839062690735,0.4175,1.8316028515497844,0.390625,1.5092571
59,1.7751956796646118,0.44625,1.8450142211384244,0.40104166,1.5020785
60,1.8049322700500487,0.42375,1.830523755815294,0.3940972,1.5304242
61,1.8021771287918091,0.42,1.842033478948805,0.4097222,1.5228133
62,1.8648651075363158,0.3875,1.884263084994422,0.38020834,1.5849197
63,1.8304894018173217,0.43,1.8271573185920715,0.4340278,1.5371852
64,1.7819360876083374,0.43875,1.7497230304612055,0.453125,1.4857289
65,1.772716121673584,0.47625,2.040453566445245,0.3871528,1.4779146
66,1.7458766031265258,0.47375,1.7621847656038072,0.4409722,1.4456012
67,1.8241429948806762,0.44875,1.8473916980955336,0.4375,1.5222148
68,1.8841745615005494,0.42,1.8906430866983202,0.3940972,1.5685856
69,1.777164101600647,0.44375,1.8959196739726596,0.41319445,1.4689233
70,1.7539171314239501,0.44875,1.7819162276056077,0.43229166,1.4604249
71,1.7870460748672485,0.4425,1.8530714843008254,0.39583334,1.4975804
72,1.7443409585952758,0.43125,1.8874975509113736,0.38368055,1.4593172
73,1.7815128564834595,0.445,1.8661625451511807,0.42708334,1.5024948
74,1.816059603691101,0.42875,1.7709211309750874,0.421875,1.5318199
75,1.685274796485901,0.4525,1.7548927399847243,0.4513889,1.3918074
76,1.7184882307052611,0.46625,1.8840637471940782,0.41145834,1.4313072
77,1.756490297317505,0.44625,1.7600192493862576,0.4392361,1.4691098
78,1.7002979707717896,0.43875,1.9815271298090618,0.3923611,1.4173541
79,1.7607760906219483,0.4325,1.8336593906084697,0.39583334,1.4798398
80,1.7237693500518798,0.45625,1.7191020912594266,0.44791666,1.440519
81,1.6919014072418213,0.44875,1.958392275704278,0.4097222,1.4064155
82,1.6351306962966918,0.49625,1.8554025491078694,0.44444445,1.3399538
83,1.798502230644226,0.45875,1.8618105120129056,0.4375,1.5026953
84,1.692629985809326,0.4875,1.7676172388924494,0.4496528,1.3823148
85,1.683579592704773,0.46375,1.8133091661665175,0.4045139,1.3908104
86,1.6248865413665772,0.48875,1.7488773730066087,0.453125,1.340842
87,1.6423692178726197,0.48875,1.7420222163200378,0.4965278,1.3680774
88,1.7104946231842042,0.45625,1.7689422236548529,0.4357639,1.4337827
89,1.6603976678848267,0.48,1.74952812327279,0.4565972,1.383393
90,1.6867589807510377,0.4725,1.7866748240258958,0.4548611,1.4113433
91,1.6709933185577392,0.46,1.7481261491775513,0.4548611,1.3910778
92,1.6448646402359008,0.48875,1.7624212635887995,0.45833334,1.3654345
93,1.6532552528381348,0.4875,1.7450747887293498,0.4496528,1.3725715
94,1.8074700260162353,0.42625,1.8160846961869135,0.4513889,1.523111
95,1.6452888917922974,0.48875,1.7505164874924555,0.4357639,1.3531424
96,1.726514596939087,0.43875,1.7527387407090929,0.4409722,1.4396434
97,1.7169012451171874,0.4725,1.9495914644665189,0.3732639,1.4200964
98,1.745560383796692,0.46875,1.753081699212392,0.43055555,1.4327937
99,1.7946431303024293,0.4425,1.8151335716247559,0.4340278,1.4783876
100,1.758574595451355,0.4625,1.828829566637675,0.43055555,1.4326105
End of training. Summary:
epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
Max accuracy row:
82,1.6351306962966918,0.49625,1.8554025491078694,0.44444445,1.3399538
Max val_accuracy row:
87,1.6423692178726197,0.48875,1.7420222163200378,0.4965278,1.3680774
