epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
96,0.9959350562095642,0.7425,1.6419257322947185,0.5711806,0.7209829
97,0.8155355620384216,0.8125,1.5242758327060275,0.6076389,0.5399053
98,0.8771482086181641,0.8,1.5464481115341187,0.59375,0.60131246
99,0.7883072185516358,0.81125,1.6039449572563171,0.609375,0.5103863
100,0.7509846353530883,0.82625,1.574610733323627,0.6354167,0.47221932
End of training. Summary:
epoch,loss,accuracy,val_loss,val_accuracy,sparse_categorical_crossentropy
Max accuracy row:
100,0.7509846353530883,0.82625,1.574610733323627,0.6354167,0.47221932
Max val_accuracy row:
100,0.7509846353530883,0.82625,1.574610733323627,0.6354167,0.47221932
